smurvation_id,mushotel_type,is_canceled,booking_lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,weekend_stays,weekday_stays,wisymurfs,smurflings,number_of_babies,meal_type,smurfland,market_segment,booking_channel,smurfy_smurf,number_of_previous_cancellations,previous_bookings_not_canceled,requested_mushroom_type,allocated_mushroom_type,booking_changes,deposit_type,agent,moberry,days_in_waiting_list,customer_type,average_daily_rate,smurfberry_spaces_required,number_of_special_requests,smurvation_status_date,mushotel_location
62234,Village Mushotel,1,17,Blissful Beams,Blossommonth,1,5,1,3,1,0.0,0,BB,CHN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,79.47,0,1,"Merrysnow, Smurfy Passage - 25",Smurfy Jungle
82116,Village Mushotel,0,0,Wisdom Whirlwind,Merrysnow,52,21,1,0,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Smurf,85.0,0,0,"Merrysnow, Wisdom Whirlwind - 22",Smurfy Jungle
106972,Village Mushotel,0,47,Blissful Beams,Frostmarch,9,4,1,1,2,0.0,0,BB,FRK,Gigglefree TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Swift-Smurf,75.0,0,0,"Frostmarch, Blissful Beams - 06",Smurfy Jungle
36640,Smurfy Mushotel,0,18,Blissful Beams,Rainboway,21,24,0,1,2,0.0,0,BB,NOR,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Swift-Smurf,92.0,1,1,"Rainboway, Blissful Beams - 25",Smurfy Jungle
112572,Village Mushotel,0,19,Blissful Beams,Rainboway,21,25,0,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Swift-Smurf,190.0,0,1,"Rainboway, Blissful Beams - 26",Smurfy Jungle
19673,Smurfy Mushotel,0,178,Wisdom Whirlwind,Merrysnow,53,27,2,2,2,0.0,0,BB,IRL,Gigglefree TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,171.0,,0,Swift-Smurf,54.41,0,0,"Merrysnow, Wisdom Whirlwind - 31",Smurfy Jungle
108862,Village Mushotel,0,82,Blissful Beams,Frostmarch,13,30,1,3,2,1.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,121.9,0,2,"Sproutpril, Blissful Beams - 03",Smurfy Jungle
1930,Smurfy Mushotel,0,130,Wisdom Whirlwind,Goldenleaf,39,21,3,8,2,0.0,0,BB,NLD,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,71.0,,0,Leaf,65.64,0,0,"Frostwisp, Wisdom Whirlwind - 02",Smurfy Jungle
24919,Smurfy Mushotel,0,86,Smurfy Passage,Sunspark,23,2,2,5,2,0.0,0,HB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Leaf,88.9,0,0,"Sunspark, Smurfy Passage - 09",Smurfy Jungle
97214,Village Mushotel,0,46,Smurfy Passage,Goldenleaf,37,9,2,3,2,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,158.4,0,0,"Goldenleaf, Smurfy Passage - 14",Smurfy Jungle
97072,Village Mushotel,0,54,Smurfy Passage,Goldenleaf,37,10,1,1,2,0.0,0,BB,MRA,Smurfy Way,Smurfy Way,0,0,0,D,E,0,No Deposit,,,0,Swift-Smurf,167.0,0,5,"Goldenleaf, Smurfy Passage - 12",Smurfy Jungle
31746,Smurfy Mushotel,0,1,Smurfy Passage,Frostmarch,11,7,1,0,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,5,A,D,0,No Deposit,250.0,,0,Swift-Smurf,40.0,1,0,"Frostmarch, Smurfy Passage - 08",Smurfy Jungle
75543,Village Mushotel,1,283,Wisdom Whirlwind,Smurfly,31,27,1,1,3,0.0,0,BB,SMF,Squads,TA/TO,0,1,0,A,A,1,Non Refund,1.0,,0,Swift-Party,84.0,0,0,"Smurfly, Wisdom Whirlwind - 02",Smurfy Jungle
17462,Smurfy Mushotel,0,1,Wisdom Whirlwind,Frostwisp,42,11,1,0,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,76.0,0,1,"Frostwisp, Wisdom Whirlwind - 12",Smurfy Jungle
25263,Smurfy Mushotel,0,140,Smurfy Passage,Sunspark,24,6,4,10,2,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,243.0,,0,Leaf,64.9,0,0,"Sunspark, Smurfy Passage - 20",Smurfy Jungle
111513,Village Mushotel,0,307,Blissful Beams,Rainboway,19,11,0,1,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,467.0,,0,Swift-Party,89.1,0,0,"Rainboway, Blissful Beams - 12",Smurfy Jungle
106438,Village Mushotel,0,3,Blissful Beams,Sparkleuary,8,24,0,1,3,0.0,0,BB,SMF,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,216.0,0,Swift-Party,114.4,0,0,"Sparkleuary, Blissful Beams - 25",Smurfy Jungle
61442,Village Mushotel,1,333,Smurfy Passage,Merrysnow,50,10,2,3,2,0.0,0,BB,ROU,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,73.95,0,0,"Smurfly, Smurfy Passage - 25",Smurfy Jungle
116702,Village Mushotel,0,423,Blissful Beams,Smurfly,29,22,1,1,2,0.0,0,HB,MCN,Gigglefree TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,6.0,,0,Swift-Party,122.4,0,2,"Smurfly, Blissful Beams - 24",Smurfy Jungle
71551,Village Mushotel,1,143,Blissful Beams,Smurfly,27,7,0,2,3,0.0,0,HB,ITA,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Swift-Smurf,177.3,0,0,"Sunspark, Blissful Beams - 13",Smurfy Jungle
67314,Village Mushotel,1,105,Blissful Beams,Rainboway,18,1,1,3,2,0.0,0,SC,IRL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,108.0,0,1,"Blossommonth, Blissful Beams - 30",Smurfy Jungle
22456,Smurfy Mushotel,0,34,Smurfy Passage,Frostmarch,13,23,0,3,2,1.0,0,HB,MRA,Smurfy Way,Smurfy Way,0,0,0,F,F,2,No Deposit,250.0,,0,Swift-Smurf,138.83,0,0,"Frostmarch, Smurfy Passage - 26",Smurfy Jungle
89228,Village Mushotel,0,104,Smurfy Passage,Rainboway,21,16,1,2,2,0.0,0,BB,FRK,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Swift-Smurf,75.0,0,0,"Rainboway, Smurfy Passage - 19",Smurfy Jungle
94553,Village Mushotel,0,131,Smurfy Passage,Harvestember,32,1,1,4,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,23.0,,0,Swift-Smurf,81.25,0,1,"Harvestember, Smurfy Passage - 06",Smurfy Jungle
13672,Smurfy Mushotel,1,353,Blissful Beams,Harvestember,34,25,2,6,3,1.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Swift-Smurf,249.0,0,2,"Harvestember, Blissful Beams - 25",Smurfy Jungle
96054,Village Mushotel,0,48,Smurfy Passage,Harvestember,35,24,0,4,1,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Swift-Smurf,149.4,0,1,"Harvestember, Smurfy Passage - 28",Smurfy Jungle
13028,Smurfy Mushotel,1,25,Blissful Beams,Smurfly,30,28,2,2,2,0.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,205.0,0,1,"Smurfly, Blissful Beams - 03",Smurfy Jungle
27045,Smurfy Mushotel,0,154,Smurfy Passage,Harvestember,34,16,0,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Swift-Smurf,209.8,1,1,"Harvestember, Smurfy Passage - 18",Smurfy Jungle
4941,Smurfy Mushotel,1,72,Smurfy Passage,Sproutpril,16,10,2,0,3,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Swift-Smurf,86.3,0,2,"Sparkleuary, Smurfy Passage - 16",Smurfy Jungle
91373,Village Mushotel,0,4,Smurfy Passage,Sunspark,25,18,1,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,E,2,No Deposit,9.0,,0,Swift-Smurf,160.5,1,1,"Sunspark, Smurfy Passage - 20",Smurfy Jungle
30542,Smurfy Mushotel,0,31,Smurfy Passage,Hearthglen,47,19,2,5,2,0.0,0,HB,MCN,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,177.0,,0,Swift-Smurf,52.4,0,0,"Hearthglen, Smurfy Passage - 26",Smurfy Jungle
108133,Village Mushotel,0,216,Blissful Beams,Frostmarch,12,19,2,2,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,85.0,0,3,"Frostmarch, Blissful Beams - 23",Smurfy Jungle
81489,Village Mushotel,0,9,Smurfy Passage,Merrysnow,50,10,0,1,2,1.0,0,BB,SMF,Complementary,Smurfy Way,1,0,8,F,F,0,No Deposit,,45.0,0,Swift-Party,0.0,0,1,"Merrysnow, Smurfy Passage - 11",Smurfy Jungle
86320,Village Mushotel,0,1,Smurfy Passage,Frostmarch,14,31,0,1,1,0.0,0,BB,SMF,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,221.0,0,Swift-Smurf,95.0,0,3,"Sproutpril, Smurfy Passage - 01",Smurfy Jungle
20179,Smurfy Mushotel,0,4,Blissful Beams,Rainboway,19,8,1,1,1,0.0,0,BB,SMF,Smurfy Way,TA/TO,1,0,5,A,A,0,No Deposit,,,0,Swift-Smurf,72.0,0,1,"Rainboway, Blissful Beams - 10",Smurfy Jungle
11304,Smurfy Mushotel,1,111,Blissful Beams,Rainboway,18,2,0,4,2,0.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,115.0,0,0,"Blossommonth, Blissful Beams - 11",Smurfy Jungle
72261,Village Mushotel,1,93,Blissful Beams,Smurfly,30,24,4,10,2,0.0,0,BB,ECU,Smurfy Way,Smurfy Way,0,0,0,D,D,0,No Deposit,14.0,,0,Swift-Smurf,112.5,0,1,"Smurfly, Blissful Beams - 14",Smurfy Jungle
1285,Smurfy Mushotel,0,102,Wisdom Whirlwind,Harvestember,34,22,2,6,2,1.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,D,D,1,No Deposit,,,0,Swift-Smurf,218.5,1,1,"Harvestember, Wisdom Whirlwind - 30",Smurfy Jungle
42592,Village Mushotel,1,9,Wisdom Whirlwind,Goldenleaf,37,7,1,4,2,0.0,0,HB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Swift-Smurf,116.04,0,0,"Goldenleaf, Wisdom Whirlwind - 05",Smurfy Jungle
112859,Village Mushotel,0,204,Blissful Beams,Rainboway,21,24,1,4,1,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Swift-Smurf,117.1,0,4,"Rainboway, Blissful Beams - 29",Smurfy Jungle
62357,Village Mushotel,1,8,Blissful Beams,Blossommonth,2,11,0,1,1,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,89.5,0,2,"Blossommonth, Blissful Beams - 11",Smurfy Jungle
104497,Village Mushotel,0,1,Blissful Beams,Blossommonth,2,11,0,4,1,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,47.04,0,0,"Blossommonth, Blissful Beams - 15",Smurfy Jungle
55592,Village Mushotel,1,61,Smurfy Passage,Harvestember,34,17,0,2,3,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,168.3,0,0,"Smurfly, Smurfy Passage - 08",Smurfy Jungle
40403,Village Mushotel,0,84,Wisdom Whirlwind,Smurfly,30,25,0,1,2,1.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,8.0,,0,Swift-Smurf,94.0,0,2,"Smurfly, Wisdom Whirlwind - 26",Smurfy Jungle
93393,Village Mushotel,0,138,Smurfy Passage,Smurfly,29,16,2,3,2,0.0,0,BB,NOR,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Swift-Party,109.25,0,0,"Smurfly, Smurfy Passage - 21",Smurfy Jungle
108645,Village Mushotel,0,15,Blissful Beams,Frostmarch,13,29,0,2,1,0.0,0,SC,BEL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,98.0,0,1,"Frostmarch, Blissful Beams - 31",Smurfy Jungle
83304,Village Mushotel,0,16,Smurfy Passage,Blossommonth,5,27,0,1,1,0.0,0,BB,FRK,Corporate,Corporate,0,0,0,A,A,1,No Deposit,91.0,,0,Swift-Smurf,80.0,0,0,"Blossommonth, Smurfy Passage - 28",Smurfy Jungle
53738,Village Mushotel,1,14,Smurfy Passage,Sunspark,27,28,0,3,2,0.0,0,BB,QAT,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,152.67,0,1,"Sunspark, Smurfy Passage - 24",Smurfy Jungle
102683,Village Mushotel,0,69,Smurfy Passage,Merrysnow,49,1,0,3,2,0.0,0,BB,FRK,Gigglefree TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Swift-Smurf,75.0,0,1,"Merrysnow, Smurfy Passage - 04",Smurfy Jungle
16383,Smurfy Mushotel,0,45,Wisdom Whirlwind,Harvestember,34,21,2,5,2,0.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,1,No Deposit,,,0,Swift-Party,153.0,0,1,"Harvestember, Wisdom Whirlwind - 28",Smurfy Jungle
94862,Village Mushotel,0,6,Smurfy Passage,Harvestember,33,7,2,2,2,1.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,180.0,0,1,"Harvestember, Smurfy Passage - 11",Smurfy Jungle
32859,Smurfy Mushotel,0,10,Blissful Beams,Sparkleuary,6,6,1,1,2,0.0,0,Undefined,SMF,Squads,Corporate,0,0,0,A,A,1,No Deposit,,507.0,0,Swift-Party,90.0,0,0,"Sparkleuary, Blissful Beams - 08",Smurfy Jungle
35929,Smurfy Mushotel,0,6,Blissful Beams,Rainboway,18,3,0,2,1,0.0,0,HB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,89.0,1,1,"Rainboway, Blissful Beams - 05",Smurfy Jungle
47517,Village Mushotel,0,51,Smurfy Passage,Sparkleuary,9,25,0,3,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,80.3,0,1,"Sparkleuary, Smurfy Passage - 28",Smurfy Jungle
32241,Smurfy Mushotel,0,40,Blissful Beams,Blossommonth,3,16,1,2,1,0.0,0,Undefined,SMF,Squads,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Smurf,55.0,0,0,"Blossommonth, Blissful Beams - 19",Smurfy Jungle
12395,Smurfy Mushotel,1,127,Blissful Beams,Sunspark,26,26,2,5,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,125.71,0,1,"Sunspark, Blissful Beams - 13",Smurfy Jungle
34833,Smurfy Mushotel,0,25,Blissful Beams,Sproutpril,14,3,1,3,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Swift-Smurf,77.0,0,2,"Sproutpril, Blissful Beams - 07",Smurfy Jungle
10582,Smurfy Mushotel,1,285,Blissful Beams,Frostmarch,11,15,2,5,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,55.8,0,0,"Sunspark, Smurfy Passage - 03",Smurfy Jungle
16216,Smurfy Mushotel,0,169,Wisdom Whirlwind,Harvestember,33,13,2,5,2,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Leaf,104.55,0,2,"Harvestember, Wisdom Whirlwind - 20",Smurfy Jungle
6487,Smurfy Mushotel,1,221,Smurfy Passage,Sunspark,25,12,3,5,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,G,G,0,No Deposit,250.0,,0,Swift-Smurf,114.75,0,1,"Hearthglen, Wisdom Whirlwind - 09",Smurfy Jungle
85379,Village Mushotel,0,40,Smurfy Passage,Frostmarch,11,10,1,3,2,1.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,98.1,0,2,"Frostmarch, Smurfy Passage - 14",Smurfy Jungle
60657,Village Mushotel,1,80,Smurfy Passage,Hearthglen,47,18,0,2,2,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Swift-Smurf,63.36,0,0,"Frostwisp, Smurfy Passage - 06",Smurfy Jungle
65882,Village Mushotel,1,118,Blissful Beams,Sproutpril,15,9,2,2,2,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,99.0,0,1,"Sparkleuary, Blissful Beams - 15",Smurfy Jungle
28923,Smurfy Mushotel,0,214,Smurfy Passage,Frostwisp,42,11,0,4,2,0.0,0,HB,RUS,Squads,Corporate,0,0,0,E,E,5,No Deposit,,,0,Swift-Party,81.0,0,0,"Frostwisp, Smurfy Passage - 15",Smurfy Jungle
83497,Village Mushotel,0,6,Smurfy Passage,Sparkleuary,6,2,0,3,1,0.0,0,BB,MRA,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Swift-Smurf,62.8,0,0,"Sparkleuary, Smurfy Passage - 05",Smurfy Jungle
100419,Village Mushotel,0,100,Smurfy Passage,Frostwisp,44,24,1,3,2,1.0,0,HB,MCN,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Swift-Smurf,132.08,0,0,"Frostwisp, Smurfy Passage - 28",Smurfy Jungle
2382,Smurfy Mushotel,1,143,Wisdom Whirlwind,Frostwisp,41,10,2,2,2,0.0,0,HB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Smurf,98.0,0,0,"Rainboway, Wisdom Whirlwind - 20",Smurfy Jungle
62102,Village Mushotel,1,37,Blissful Beams,Blossommonth,1,1,2,4,1,0.0,0,BB,CHN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,71.4,0,0,"Merrysnow, Smurfy Passage - 08",Smurfy Jungle
97667,Village Mushotel,0,2,Smurfy Passage,Goldenleaf,38,17,1,1,2,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Swift-Smurf,94.32,0,0,"Goldenleaf, Smurfy Passage - 19",Smurfy Jungle
113252,Village Mushotel,0,6,Blissful Beams,Sunspark,23,4,1,0,1,0.0,0,SC,SMF,Complementary,Smurfy Way,0,0,0,A,A,0,No Deposit,394.0,,0,Swift-Smurf,0.0,0,1,"Sunspark, Blissful Beams - 05",Smurfy Jungle
24251,Smurfy Mushotel,0,109,Smurfy Passage,Rainboway,19,6,2,7,2,0.0,0,BB,CN,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Swift-Smurf,50.06,0,1,"Rainboway, Smurfy Passage - 15",Smurfy Jungle
38331,Smurfy Mushotel,0,149,Blissful Beams,Smurfly,27,8,2,5,2,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,143.0,,0,Swift-Smurf,106.85,0,1,"Smurfly, Blissful Beams - 15",Smurfy Jungle
14087,Smurfy Mushotel,0,165,Smurfy Passage,Harvestember,33,13,2,6,2,0.0,0,BB,,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,181.0,,0,Swift-Smurf,138.0,1,0,"Harvestember, Smurfy Passage - 21",Smurfy Jungle
10944,Smurfy Mushotel,1,42,Blissful Beams,Sproutpril,15,12,0,4,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,97.5,0,2,"Frostmarch, Blissful Beams - 21",Smurfy Jungle
66186,Village Mushotel,1,212,Blissful Beams,Sproutpril,15,15,2,2,2,0.0,0,SC,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,110.0,0,0,"Frostwisp, Smurfy Passage - 14",Smurfy Jungle
13836,Smurfy Mushotel,0,7,Smurfy Passage,Blossommonth,3,13,0,2,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,94.0,,0,Swift-Smurf,27.0,1,0,"Blossommonth, Smurfy Passage - 15",Smurfy Jungle
24527,Smurfy Mushotel,0,0,Smurfy Passage,Sunspark,23,2,0,1,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,1,0,1,A,G,0,No Deposit,,,0,Swift-Smurf,100.0,1,1,"Sunspark, Smurfy Passage - 03",Smurfy Jungle
91384,Village Mushotel,0,111,Smurfy Passage,Sunspark,25,17,2,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Party,129.65,0,1,"Sunspark, Smurfy Passage - 21",Smurfy Jungle
8518,Smurfy Mushotel,1,160,Smurfy Passage,Frostwisp,41,3,1,4,2,0.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,69.0,0,0,"Smurfly, Smurfy Passage - 19",Smurfy Jungle
7922,Smurfy Mushotel,0,316,Smurfy Passage,Goldenleaf,36,2,2,5,2,0.0,0,BB,EST,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,171.0,,0,Swift-Smurf,88.2,0,0,"Goldenleaf, Smurfy Passage - 09",Smurfy Jungle
97133,Village Mushotel,0,25,Smurfy Passage,Goldenleaf,38,12,1,0,1,0.0,0,BB,CHN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,301.0,0,Swift-Party,108.0,0,2,"Goldenleaf, Smurfy Passage - 13",Smurfy Jungle
83586,Village Mushotel,0,0,Smurfy Passage,Sparkleuary,7,7,1,0,2,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,79.0,0,0,"Sparkleuary, Smurfy Passage - 08",Smurfy Jungle
116652,Village Mushotel,0,161,Blissful Beams,Smurfly,28,13,2,8,2,1.0,0,BB,BEL,Smurfy Way,Smurfy Way,0,0,0,D,D,2,No Deposit,14.0,,0,Swift-Smurf,130.78,0,1,"Smurfly, Blissful Beams - 23",Smurfy Jungle
87941,Village Mushotel,0,9,Smurfy Passage,Sproutpril,18,27,0,2,1,0.0,0,BB,FRK,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,91.0,0,Swift-Smurf,95.0,0,0,"Sproutpril, Smurfy Passage - 29",Smurfy Jungle
108037,Village Mushotel,0,128,Blissful Beams,Frostmarch,12,21,0,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,93.6,0,1,"Frostmarch, Blissful Beams - 22",Smurfy Jungle
14167,Smurfy Mushotel,0,6,Wisdom Whirlwind,Hearthglen,46,10,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Swift-Smurf,40.0,0,0,"Hearthglen, Wisdom Whirlwind - 11",Smurfy Jungle
7145,Smurfy Mushotel,1,162,Smurfy Passage,Smurfly,30,23,2,5,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Swift-Smurf,240.0,0,1,"Sparkleuary, Smurfy Passage - 24",Smurfy Jungle
100480,Village Mushotel,0,4,Smurfy Passage,Frostwisp,44,25,0,3,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Swift-Smurf,95.0,0,0,"Frostwisp, Smurfy Passage - 28",Smurfy Jungle
110586,Village Mushotel,0,1,Blissful Beams,Sunspark,24,15,2,3,1,0.0,0,BB,SMF,Cloudy Birds,Corporate,1,0,1,D,D,0,No Deposit,,153.0,0,Swift-Smurf,110.0,0,1,"Sunspark, Blissful Beams - 20",Smurfy Jungle
43670,Village Mushotel,1,13,Wisdom Whirlwind,Goldenleaf,39,22,0,3,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Leaf,124.0,0,2,"Goldenleaf, Wisdom Whirlwind - 17",Smurfy Jungle
115598,Village Mushotel,0,188,Blissful Beams,Smurfly,27,7,0,1,2,0.0,0,SC,MCN,Giggleline TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Swift-Smurf,89.1,0,0,"Smurfly, Blissful Beams - 08",Smurfy Jungle
15540,Smurfy Mushotel,0,1,Wisdom Whirlwind,Smurfly,29,18,2,5,2,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Swift-Smurf,191.0,0,1,"Smurfly, Wisdom Whirlwind - 25",Smurfy Jungle
12055,Smurfy Mushotel,1,0,Blissful Beams,Sunspark,24,11,1,0,1,0.0,0,BB,SMF,Complementary,Smurfy Way,0,0,0,D,D,0,No Deposit,,,0,Swift-Smurf,0.0,0,0,"Sunspark, Blissful Beams - 11",Smurfy Jungle
52342,Village Mushotel,1,0,Smurfy Passage,Sunspark,23,4,0,1,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Smurf,129.0,0,0,"Sunspark, Smurfy Passage - 04",Smurfy Jungle
20766,Smurfy Mushotel,0,0,Smurfy Passage,Sparkleuary,7,9,0,3,2,0.0,0,BB,MRA,Smurfy Way,Smurfy Way,1,0,0,A,A,0,No Deposit,6.0,,0,Swift-Smurf,35.0,1,0,"Sparkleuary, Smurfy Passage - 12",Smurfy Jungle
85050,Village Mushotel,0,3,Smurfy Passage,Frostmarch,10,3,2,3,1,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,102.0,0,2,"Frostmarch, Smurfy Passage - 08",Smurfy Jungle
107292,Village Mushotel,0,82,Blissful Beams,Frostmarch,10,8,0,3,2,0.0,0,SC,IRL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,79.2,0,2,"Frostmarch, Blissful Beams - 11",Smurfy Jungle
